muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento,alarma
350,14.0,-16775547,-12.180925196919537,nan,-,-,-,-,-
351,14.04,-16775509,-12.79977277898493,nan,-,-,-,-,-
352,14.08,-16775459,-13.988460033004301,nan,-,-,-,-,-
353,14.12,-16775470,-10.621926774773101,nan,-,-,-,-,-
354,14.16,-16775419,-5.441037253280314,nan,-,-,-,-,-
355,14.2,-16775521,4.464972795669887,nan,-,-,-,-,-
356,14.24,-16775477,3.8643555934414318,nan,-,-,-,-,-
357,14.28,-16775404,-2.503799268812429,nan,-,-,-,-,-
358,14.32,-16775368,-5.000469451339548,nan,-,-,-,-,-
359,14.36,-16775444,3.0882975606607204,nan,-,-,-,-,-
360,14.4,-16775420,10.915713225877798,nan,-,-,-,-,-
361,14.44,-16775459,16.925637633511236,nan,-,-,-,-,-
362,14.48,-16775619,20.19881972752765,nan,-,-,-,-,-
363,14.52,-16775509,10.07847563138862,nan,-,-,-,-,-
364,14.56,-16775416,0.13494364375442558,nan,-,-,-,-,-
365,14.6,-16775379,-4.099999946778141,nan,-,-,-,-,-
366,14.64,-16775348,-3.2003359747758253,nan,-,-,-,-,-
367,14.68,-16775487,3.841685516019112,nan,-,-,-,-,-
368,14.72,-16775497,1.7423316218191331,nan,-,-,-,-,-
369,14.76,-16775414,-8.603437910866855,nan,-,-,-,-,-
370,14.8,-16775545,-11.543419759908787,nan,-,-,-,-,-
371,14.84,-16775446,-15.242532803994864,nan,-,-,-,-,-
372,14.88,-16775512,-4.8963764755959645,nan,-,-,-,-,-
373,14.92,-16775367,3.7809472470298857,nan,-,-,-,-,-
374,14.96,-16775407,14.077686693725212,nan,-,-,-,-,-
375,15.0,-16775467,12.4816477052997,nan,74.0,-,-,-,Desconexión
376,15.04,-16775523,0.8985578974384083,nan,-,-,-,-,Desconexión
377,15.08,-16775496,-11.265808747213924,nan,-,-,-,-,Desconexión
378,15.12,-16775544,-10.51055577457019,nan,-,-,-,-,Desconexión
379,15.16,-16775544,-3.585417295922543,nan,-,-,-,-,Desconexión
380,15.2,-16775585,4.531248849891689,nan,-,-,-,-,Desconexión
381,15.24,-16775596,8.206637257520885,nan,-,-,-,-,Desconexión
382,15.28,-16775615,9.314279758646926,nan,-,-,-,-,Desconexión
383,15.32,-16775623,6.379431082591902,nan,-,-,-,-,Desconexión
384,15.36,-16775354,-10.037194641477555,nan,-,-,-,-,Desconexión
385,15.4,-16775339,-18.90508598927883,nan,-,-,-,-,Desconexión
386,15.44,-16775347,-20.9267389943372,nan,-,-,-,-,Desconexión
387,15.48,-16775315,-16.520764346319858,nan,-,-,-,-,Desconexión
388,15.52,-16775281,-9.320876771352307,nan,-,-,-,-,Desconexión
389,15.56,-16775484,3.4414610294065398,nan,-,-,-,-,Desconexión
390,15.6,-16775756,16.283224340016034,nan,-,-,-,-,Desconexión
391,15.64,-16775509,13.541776944602901,nan,-,-,-,-,Desconexión
392,15.68,-16775627,25.647492717816164,nan,-,-,-,-,Desconexión
393,15.72,-16775586,32.99447228220916,nan,-,-,-,-,Desconexión
394,15.76,-16775869,43.38021820104754,nan,-,-,-,-,Desconexión
395,15.8,-16776173,40.73911684620401,nan,-,-,-,-,Desconexión
396,15.84,-16775356,-8.848545542598288,nan,-,-,-,-,Desconexión
397,15.88,-16775449,-30.7044329457172,nan,-,-,-,-,Desconexión
398,15.92,-16775454,-49.029977289511294,nan,-,-,-,-,Desconexión
399,15.96,-16775486,-54.60878000137657,nan,-,-,-,-,Desconexión
400,16.0,-16775325,-49.9492853713501,nan,-,-,-,-,Desconexión
401,16.04,-16775166,-33.80364048885369,nan,-,-,-,-,Desconexión
402,16.08,-16775144,-17.61873168613002,nan,-,-,-,-,Desconexión
403,16.12,-16775115,-12.722110384980724,nan,-,-,-,-,Desconexión
404,16.16,-16775318,3.9323407371840347,nan,-,-,-,-,Desconexión
405,16.2,-16775367,35.045513702286115,nan,-,-,-,-,Desconexión
406,16.24,-16775263,66.0360301085342,nan,-,-,-,-,Desconexión
407,16.28,-16775296,74.5672989985791,nan,-,-,-,-,Desconexión
408,16.32,-16775502,56.49481611804151,nan,-,-,-,-,Desconexión
409,16.36,-16775663,33.485257271182206,nan,-,-,-,-,Desconexión
410,16.4,-16775600,20.81720244832701,nan,-,-,-,-,Desconexión
411,16.44,-16775493,13.018442541933943,nan,-,-,-,-,Desconexión
412,16.48,-16775354,-8.498032485380207,nan,-,-,-,-,Desconexión
413,16.52,-16775308,-37.25826833605058,nan,-,-,-,-,Desconexión
414,16.56,-16775536,-48.48767727245105,nan,-,-,-,-,Desconexión
415,16.6,-16775517,-48.174261633895355,nan,-,-,-,-,Desconexión
416,16.64,-16775591,-34.78196431879923,nan,-,-,-,-,Desconexión
417,16.68,-16775547,-30.56896000861395,nan,-,-,-,-,Desconexión
418,16.72,-16775539,-30.62134818361819,nan,-,-,-,-,Desconexión
419,16.76,-16775569,-20.16967128733043,nan,-,-,-,-,Desconexión
420,16.8,-16775632,6.392454933199341,nan,-,-,-,-,Desconexión
