muestra,tiempo,ppg,ppg filtrado,spi,spi_promedio,estado,tipo evento,evento
425,17.0,-1203575,1769.674073123333,57,-,-,-,-,-
426,17.04,-1205875,2386.8623504170955,57,-,-,-,-,-
427,17.08,-1208346,2910.6562937221706,57,-,-,-,-,-
428,17.12,-1210068,2786.854382687313,57,-,-,-,-,-
429,17.16,-1213241,1672.876279782331,57,-,-,-,-,-
430,17.2,-1214471,-183.7583382299772,57,-,-,-,-,-
431,17.24,-1215420,-1706.3826033135515,57,-,-,-,-,-
432,17.28,-1214311,-2211.0077022269356,57,-,-,-,-,-
433,17.32,-1204310,-2106.5632475355615,57,-,-,-,-,-
434,17.36,-1191852,-1928.7931996689276,57,-,-,-,-,-
435,17.4,-1190203,-1724.362721064581,57,-,-,-,-,-
436,17.44,-1192682,-1575.1211060923533,57,-,-,-,-,-
437,17.48,-1197946,-1161.068625807189,57,-,-,-,-,-
438,17.52,-1202430,-485.88400072975037,57,-,-,-,-,-
439,17.56,-1200983,139.46228908138255,57,-,-,-,-,-
440,17.6,-1200710,843.9250779731337,57,-,-,-,-,-
441,17.64,-1206001,1804.6084598749057,57,-,-,-,-,-
442,17.68,-1207294,2648.6717114620524,57,-,-,-,-,-
443,17.72,-1210472,3162.32874661218,57,-,-,-,-,-
444,17.76,-1212070,2678.59141049323,57,-,-,-,-,-
445,17.8,-1212394,1115.8988698872242,57,-,-,-,-,-
446,17.84,-1213695,-729.2143644566282,57,-,-,-,-,-
447,17.88,-1213892,-1910.530826311659,57,-,-,-,-,-
448,17.92,-1214529,-1987.9327299662564,57,-,-,-,-,-
449,17.96,-1212862,-1529.3740412966645,57,-,-,-,-,-
450,18.0,-1200338,-1524.731155186355,24,48.25,-,-,-,-
451,18.04,-1189175,-1802.27166535385,24,-,-,-,-,-
452,18.08,-1194821,-1547.40745196012,24,-,-,-,-,-
453,18.12,-1198962,-1023.1381826861754,24,-,-,-,-,-
454,18.16,-1201667,-270.6440520730466,24,-,-,-,-,-
455,18.2,-1200876,372.2594869359946,24,-,-,-,-,-
456,18.24,-1202246,915.9806496072779,24,-,-,-,-,-
457,18.28,-1205171,1418.291081470038,24,-,-,-,-,-
458,18.32,-1207183,1981.499827833879,24,-,-,-,-,-
459,18.36,-1208890,2568.1077393719543,24,-,-,-,-,-
460,18.4,-1211782,2735.550038451678,24,-,-,-,-,-
461,18.44,-1212468,1846.808401812762,24,-,-,-,-,-
462,18.48,-1214060,187.6917561500518,24,-,-,-,-,-
463,18.52,-1213920,-1344.3313922287066,24,-,-,-,-,-
464,18.56,-1215049,-1843.3735122460002,24,-,-,-,-,-
465,18.6,-1211240,-1676.1513709619408,24,-,-,-,-,-
466,18.64,-1195952,-1770.7316525899241,24,-,-,-,-,-
467,18.68,-1189583,-1824.4767802183997,24,-,-,-,-,-
468,18.72,-1191341,-1659.8702830362954,24,-,-,-,-,-
469,18.76,-1197220,-1132.5642109883206,24,-,-,-,-,-
470,18.8,-1201768,-414.8856866262331,24,-,-,-,-,-
471,18.84,-1201286,201.15400100065108,24,-,-,-,-,-
472,18.88,-1201494,782.0607266915486,24,-,-,-,-,-
473,18.92,-1203496,1407.1823459830757,24,-,-,-,-,-
474,18.96,-1206822,2154.3799428786597,24,-,-,-,-,-
475,19.0,-1209396,2804.986259187456,24,-,-,-,-,-
476,19.04,-1211359,2830.7661190209246,24,-,-,-,-,-
477,19.08,-1212115,1743.5828312460885,24,-,-,-,-,-
478,19.12,-1212726,-111.34980368486345,24,-,-,-,-,-
479,19.16,-1214094,-1652.3442047821272,24,-,-,-,-,-
480,19.2,-1215185,-2104.0506125490774,24,-,-,-,-,-
481,19.24,-1213766,-1724.0631621699526,24,-,-,-,-,-
482,19.28,-1207492,-1382.9289708580964,24,-,-,-,-,-
483,19.32,-1193139,-1663.12857542225,24,-,-,-,-,-
484,19.36,-1188448,-1810.2948164164718,24,-,-,-,-,-
485,19.4,-1191992,-1457.1240478187801,24,-,-,-,-,-
486,19.44,-1195923,-738.2814426247708,24,-,-,-,-,-
487,19.48,-1200603,132.13332751638063,24,-,-,-,-,-
488,19.52,-1201671,758.9442993640369,24,-,-,-,-,-
489,19.56,-1200946,1182.4331410104605,24,-,-,-,-,-
490,19.6,-1203128,1743.8590728932695,24,-,-,-,-,-
491,19.64,-1206719,2487.7046169520427,24,-,-,-,-,-
492,19.68,-1208381,2997.480271237322,24,-,-,-,-,-
493,19.72,-1210962,2759.708542018938,24,-,-,-,-,-
494,19.76,-1211593,1385.4364094773705,24,-,-,-,-,-
495,19.8,-1212804,-507.1722417281094,24,-,-,-,-,-
496,19.84,-1213780,-1904.0390471646842,24,-,-,-,-,-
497,19.88,-1213418,-2243.4731248602557,24,-,-,-,-,-
498,19.92,-1213571,-1773.2985485406657,24,-,-,-,-,-
499,19.96,-1210757,-1334.55236606365,24,-,-,-,-,-
500,20.0,-1195740,-1619.2195311061205,24,-,-,-,-,-
501,20.04,-1188976,-1801.0187722113005,24,-,-,-,-,-
502,20.08,-1192248,-1462.5666167468808,24,-,-,-,-,-
503,20.12,-1197056,-762.1494637450832,24,-,-,-,-,-
504,20.16,-1201382,57.698226628507655,24,-,-,-,-,-
505,20.2,-1200599,630.2475012316618,24,-,-,-,-,-
506,20.24,-1202306,1144.7887268209615,24,-,-,-,-,-
507,20.28,-1205806,1691.9392611574467,24,-,-,-,-,-
508,20.32,-1208229,2289.9704392503018,24,-,-,-,-,-
509,20.36,-1210459,2811.719344827663,24,-,-,-,-,-
510,20.4,-1211531,2715.5139831580436,24,-,-,-,-,-
511,20.44,-1212499,1603.6483838918962,24,-,-,-,-,-
512,20.48,-1213766,-197.07927277879776,24,-,-,-,-,-
513,20.52,-1214822,-1696.5340785358785,24,-,-,-,-,-
514,20.56,-1213887,-2210.5125656755763,24,-,-,-,-,-
515,20.6,-1210933,-1949.8609419309732,24,-,-,-,-,-
516,20.64,-1195737,-1956.6799633850296,24,-,-,-,-,-
517,20.68,-1190446,-1872.2380186708615,24,-,-,-,-,-
518,20.72,-1190405,-1648.598610849851,24,-,-,-,-,-
519,20.76,-1194521,-1055.141103714232,24,-,-,-,-,-
520,20.8,-1199481,-235.07368096898972,24,-,-,-,-,-
521,20.84,-1202713,506.24866296156506,24,-,-,-,-,-
522,20.88,-1200932,963.1466527161538,24,-,-,-,-,-
523,20.92,-1201412,1484.1077174269271,24,-,-,-,-,-
524,20.96,-1205445,2230.61392417724,24,-,-,-,-,-
525,21.0,-1208263,2867.5618324962943,54,47.5,-,-,-,-
526,21.04,-1211006,2901.736191857215,54,-,-,-,-,-
527,21.08,-1212719,1878.2919482735842,54,-,-,-,-,-
528,21.12,-1213204,71.40901850655496,54,-,-,-,-,-
529,21.16,-1214753,-1514.3427818565035,54,-,-,-,-,-
530,21.2,-1214590,-2185.205581677784,54,-,-,-,-,-
531,21.24,-1212770,-1957.997679055266,54,-,-,-,-,-
532,21.28,-1203683,-1658.977308281208,54,-,-,-,-,-
533,21.32,-1193027,-1681.8377083560972,54,-,-,-,-,-
534,21.36,-1189742,-1762.371147378195,54,-,-,-,-,-
535,21.4,-1193140,-1535.0483770740748,54,-,-,-,-,-
536,21.44,-1199533,-840.4092010835166,54,-,-,-,-,-
537,21.48,-1201696,-18.188183114630192,54,-,-,-,-,-
538,21.52,-1201534,712.9443130088594,54,-,-,-,-,-
539,21.56,-1201604,1321.2727680099333,54,-,-,-,-,-
540,21.6,-1206125,2037.8065605215115,54,-,-,-,-,-
541,21.64,-1208404,2671.351406431182,54,-,-,-,-,-
542,21.68,-1211396,2995.9332169567397,54,-,-,-,-,-
543,21.72,-1212399,2425.4394035817777,54,-,-,-,-,-
544,21.76,-1213362,926.3315913221636,54,-,-,-,-,-
545,21.8,-1214815,-828.9811270287082,54,-,-,-,-,-
546,21.84,-1214765,-1957.2719725765842,54,-,-,-,-,-
547,21.88,-1210821,-2160.29099947974,54,-,-,-,-,-
548,21.92,-1199024,-2026.1727468513982,54,-,-,-,-,-
549,21.96,-1190428,-1878.2018037071339,54,-,-,-,-,-
550,22.0,-1190467,-1726.0556726663744,54,-,-,-,-,-
551,22.04,-1194772,-1396.4500515124425,54,-,-,-,-,-
552,22.08,-1199465,-740.644500459156,54,-,-,-,-,-
553,22.12,-1202641,90.2884219139496,54,-,-,-,-,-
554,22.16,-1201805,771.0439237213541,54,-,-,-,-,-
555,22.2,-1201719,1389.6667395429154,54,-,-,-,-,-
556,22.24,-1207398,2205.5584160520357,54,-,-,-,-,-
557,22.28,-1211812,2907.725502430907,54,-,-,-,-,-
558,22.32,-1212713,2968.652524786219,54,-,-,-,-,-
559,22.36,-1213161,2028.9808373052624,54,-,-,-,-,-
560,22.4,-1213982,286.88273716437175,54,-,-,-,-,-
561,22.44,-1213999,-1418.6093106209667,54,-,-,-,-,-
562,22.48,-1214549,-2196.4473316554445,54,-,-,-,-,-
563,22.52,-1208135,-2208.5765060683725,54,-,-,-,-,-
564,22.56,-1194125,-2091.490398807933,54,-,-,-,-,-
565,22.6,-1190672,-1852.8008564196443,54,-,-,-,-,-
566,22.64,-1191206,-1714.5477625436815,54,-,-,-,-,-
567,22.68,-1196645,-1235.753542385561,54,-,-,-,-,-
568,22.72,-1200263,-406.61478934159913,54,-,-,-,-,-
569,22.76,-1202131,534.4281322813576,54,-,-,-,-,-
570,22.8,-1201772,1229.8779125178262,54,-,-,-,-,-
571,22.84,-1203823,1812.1420222558909,54,-,-,-,-,-
572,22.88,-1206692,2412.5321170807565,54,-,-,-,-,-
573,22.92,-1210466,2927.206336113849,54,-,-,-,-,-
574,22.96,-1211926,2733.771882052816,54,-,-,-,-,-
575,23.0,-1212666,1517.7827973848334,54,-,-,-,-,-
576,23.04,-1214445,-258.1272872170491,54,-,-,-,-,-
577,23.08,-1213997,-1731.2947122159298,54,-,-,-,-,-
578,23.12,-1213681,-2188.423657163925,54,-,-,-,-,-
579,23.16,-1202940,-2164.9257815672645,54,-,-,-,-,-
580,23.2,-1191125,-2007.338142847766,54,-,-,-,-,-
581,23.24,-1190038,-1741.4677959637174,54,-,-,-,-,-
582,23.28,-1192973,-1480.7551622279393,54,-,-,-,-,-
583,23.32,-1197057,-1003.6693959029458,54,-,-,-,-,-
584,23.36,-1201081,-243.57646240480972,54,-,-,-,-,-
585,23.4,-1200445,479.22551485521944,54,-,-,-,-,-
586,23.44,-1200378,1163.4073468389743,54,-,-,-,-,-
587,23.48,-1203333,1912.8866514361516,54,-,-,-,-,-
588,23.52,-1206267,2643.9239667751935,54,-,-,-,-,-
589,23.56,-1209078,3029.49088486661,54,-,-,-,-,-
590,23.6,-1211392,2524.711570173691,54,-,-,-,-,-
591,23.64,-1212133,1001.1753915496911,54,-,-,-,-,-
592,23.68,-1213448,-765.3467590524721,54,-,-,-,-,-
593,23.72,-1215344,-1815.3205931176608,54,-,-,-,-,-
594,23.76,-1214933,-1912.530088013226,54,-,-,-,-,-
595,23.8,-1215038,-1442.834845286719,54,-,-,-,-,-
596,23.84,-1208379,-1304.2685362304182,54,-,-,-,-,-
597,23.88,-1194026,-1740.5972536935133,54,-,-,-,-,-
598,23.92,-1189873,-1893.7311469974265,54,-,-,-,-,-
599,23.96,-1191747,-1554.362241503757,54,-,-,-,-,-
600,24.0,-1195171,-829.4758809642557,59,48.5,-,-,-,-
601,24.04,-1201153,83.13066195875217,59,-,-,-,-,-
602,24.08,-1203859,780.1912436183884,59,-,-,-,-,-
603,24.12,-1205845,1337.0353389224192,59,-,-,-,-,-
604,24.16,-1208408,1945.3707940065797,59,-,-,-,-,-
605,24.2,-1209721,2600.971537026173,59,-,-,-,-,-
606,24.24,-1211631,3075.3907002350334,59,-,-,-,-,-
607,24.28,-1213238,2786.666664887572,59,-,-,-,-,-
608,24.32,-1214796,1453.1302210638191,59,-,-,-,-,-
609,24.36,-1213879,-534.1518616187035,59,-,-,-,-,-
610,24.4,-1211973,-2157.97282975555,59,-,-,-,-,-
611,24.44,-1198848,-3104.3304990396446,59,-,-,-,-,-
612,24.48,-1189449,-3009.404274807206,59,-,-,-,-,-
613,24.52,-1193141,-2117.549597599612,59,-,-,-,-,-
614,24.56,-1197265,-1263.9580399388499,59,-,-,-,-,-
615,24.6,-1200889,-582.643135568826,59,-,-,-,-,-
616,24.64,-1201505,-70.91101901175716,59,-,-,-,-,-
617,24.68,-1201568,447.21173609383095,59,-,-,-,-,-
618,24.72,-1202833,1105.6293951506482,59,-,-,-,-,-
619,24.76,-1205629,1933.421826259466,59,-,-,-,-,-
620,24.8,-1208148,2667.230717142221,59,-,-,-,-,-
621,24.84,-1210947,2821.4057328677764,59,-,-,-,-,-
622,24.88,-1212349,1908.0849125470204,59,-,-,-,-,-
623,24.92,-1213625,221.39204210127082,59,-,-,-,-,-
624,24.96,-1214262,-1298.3814808821835,59,-,-,-,-,-
625,25.0,-1214440,-1853.8331964816703,59,-,-,-,-,-
626,25.04,-1214816,-1534.557411772709,59,-,-,-,-,-
627,25.08,-1211809,-1165.0507798129665,59,-,-,-,-,-
628,25.12,-1197216,-1479.5584114016656,59,-,-,-,-,-
629,25.16,-1189616,-1771.1027911662168,59,-,-,-,-,-
630,25.2,-1190657,-1624.3048802152025,59,-,-,-,-,-
631,25.24,-1194236,-1056.5150480034035,59,-,-,-,-,-
632,25.28,-1199791,-197.54815922139096,59,-,-,-,-,-
633,25.32,-1201491,538.2613153569355,59,-,-,-,-,-
634,25.36,-1201579,1096.7582133872756,59,-,-,-,-,-
635,25.4,-1203020,1635.360501640902,59,-,-,-,-,-
636,25.44,-1205240,2262.7577633466935,59,-,-,-,-,-
637,25.48,-1207621,2855.3071964432884,59,-,-,-,-,-
638,25.52,-1209328,2899.5613885235225,59,-,-,-,-,-
639,25.56,-1212653,1985.6103844539057,59,-,-,-,-,-
640,25.6,-1213515,179.1295847851752,59,-,-,-,-,-
641,25.64,-1213647,-1527.1803492357853,59,-,-,-,-,-
642,25.68,-1213426,-2274.8243762037337,59,-,-,-,-,-
643,25.72,-1215436,-1969.8651727325341,59,-,-,-,-,-
644,25.76,-1209909,-1568.6123846160062,59,-,-,-,-,-
645,25.8,-1194300,-1705.314514864529,59,-,-,-,-,-
646,25.84,-1190499,-1716.0393574673453,59,-,-,-,-,-
647,25.88,-1193407,-1478.8169210270116,59,-,-,-,-,-
648,25.92,-1197829,-949.4233624681661,59,-,-,-,-,-
649,25.96,-1202148,-203.50409972932903,59,-,-,-,-,-
650,26.0,-1201461,441.43737749601314,59,-,-,-,-,-
651,26.04,-1201552,1039.0367669056777,59,-,-,-,-,-
652,26.08,-1204091,1653.2418056614488,59,-,-,-,-,-
653,26.12,-1207643,2327.1736683156505,59,-,-,-,-,-
654,26.16,-1209481,2839.268679406643,59,-,-,-,-,-
655,26.2,-1212196,2752.319731005535,59,-,-,-,-,-
656,26.24,-1213401,1577.3394693633627,59,-,-,-,-,-
657,26.28,-1214433,-234.6236458830508,59,-,-,-,-,-
658,26.32,-1213799,-1680.0244603766155,59,-,-,-,-,-
659,26.36,-1214739,-1995.9322538651973,59,-,-,-,-,-
660,26.4,-1213980,-1597.8368396101996,59,-,-,-,-,-
661,26.44,-1208050,-1351.461772846079,59,-,-,-,-,-
662,26.48,-1193460,-1723.8725702576794,59,-,-,-,-,-
663,26.52,-1190523,-1824.8362984450523,59,-,-,-,-,-
664,26.56,-1192513,-1499.3459584842694,59,-,-,-,-,-
665,26.6,-1196780,-758.4746036904314,59,-,-,-,-,-
666,26.64,-1201645,138.96876529162546,59,-,-,-,-,-
667,26.68,-1201699,794.699145556533,59,-,-,-,-,-
668,26.72,-1200784,1268.985097158852,59,-,-,-,-,-
669,26.76,-1203135,1803.9655653588443,59,-,-,-,-,-
670,26.8,-1207090,2439.718344753511,59,-,-,-,-,-
671,26.84,-1210575,2903.393923120736,59,-,-,-,-,-
672,26.88,-1210551,2575.371989504991,59,-,-,-,-,-
673,26.92,-1213599,1358.836739664599,59,-,-,-,-,-
674,26.96,-1212539,-506.3599679659078,59,-,-,-,-,-
675,27.0,-1213720,-1830.9476083488034,58,48.75,-,-,-,-
676,27.04,-1213263,-2156.958051875228,58,-,-,-,-,-
677,27.08,-1204575,-1987.6251461091824,58,-,-,-,-,-
678,27.12,-1192035,-1889.2643505675405,58,-,-,-,-,-
679,27.16,-1190059,-1768.4351725235738,58,-,-,-,-,-
680,27.2,-1194092,-1561.5871301708894,58,-,-,-,-,-
681,27.24,-1200049,-1019.1821126952982,58,-,-,-,-,-
682,27.28,-1202190,-263.876970876162,58,-,-,-,-,-
683,27.32,-1200691,449.91704875088544,58,-,-,-,-,-
684,27.36,-1203838,1183.336001335295,58,-,-,-,-,-
685,27.4,-1207257,1846.121976871892,58,-,-,-,-,-
686,27.44,-1209632,2474.863676781795,58,-,-,-,-,-
687,27.48,-1212006,2845.8117355341647,58,-,-,-,-,-
688,27.52,-1213773,2400.8930709472384,58,-,-,-,-,-
689,27.56,-1213184,902.4623973792021,58,-,-,-,-,-
690,27.6,-1214374,-859.0253712023733,58,-,-,-,-,-
691,27.64,-1215137,-1941.4379328342543,58,-,-,-,-,-
692,27.68,-1213873,-2024.6984568026087,58,-,-,-,-,-
693,27.72,-1207959,-1716.9961489162006,58,-,-,-,-,-
694,27.76,-1192591,-1842.4533526859905,58,-,-,-,-,-
695,27.8,-1190267,-1781.502717731637,58,-,-,-,-,-
696,27.84,-1191255,-1505.4081705995695,58,-,-,-,-,-
697,27.88,-1197754,-728.7875135690119,58,-,-,-,-,-
698,27.92,-1201464,140.0291015126013,58,-,-,-,-,-
699,27.96,-1201768,813.9015893847054,58,-,-,-,-,-
700,28.0,-1201581,1295.4514599218264,58,-,-,-,-,-
701,28.04,-1204351,1837.6505414212616,58,-,-,-,-,-
702,28.08,-1206758,2457.0928081131087,58,-,-,-,-,-
703,28.12,-1209774,2942.4297514940645,58,-,-,-,-,-
704,28.16,-1211503,2652.4478051432516,58,-,-,-,-,-
705,28.2,-1213058,1313.1147718078887,58,-,-,-,-,-
706,28.24,-1212592,-612.0822543498543,58,-,-,-,-,-
707,28.28,-1215108,-1925.770765894858,58,-,-,-,-,-
708,28.32,-1213346,-2268.1040931725543,58,-,-,-,-,-
709,28.36,-1212417,-1802.0404597277484,58,-,-,-,-,-
710,28.4,-1199812,-1671.5942662945,58,-,-,-,-,-
711,28.44,-1191686,-1730.645519666663,58,-,-,-,-,-
712,28.48,-1191163,-1676.1526376909515,58,-,-,-,-,-
713,28.52,-1195769,-1230.7789917167624,58,-,-,-,-,-
714,28.56,-1202006,-426.44576748153486,58,-,-,-,-,-
715,28.6,-1201296,257.8831412914724,58,-,-,-,-,-
716,28.64,-1200690,841.9558004474852,58,-,-,-,-,-
717,28.68,-1205058,1483.0512574764389,58,-,-,-,-,-
718,28.72,-1208496,2121.8929902543523,58,-,-,-,-,-
719,28.76,-1209974,2675.990904510245,58,-,-,-,-,-
720,28.8,-1210919,2771.6477442279975,58,-,-,-,-,-
721,28.84,-1211632,1940.7055414280012,58,-,-,-,-,-
722,28.88,-1214060,352.1362638071096,58,-,-,-,-,-
723,28.92,-1214255,-1276.3254564461045,58,-,-,-,-,-
724,28.96,-1213581,-2046.512802108331,58,-,-,-,-,-
725,29.0,-1212771,-1886.7762749871395,58,-,-,-,-,-
726,29.04,-1199135,-1852.3004216814552,58,-,-,-,-,-
727,29.08,-1191110,-1848.3119431403993,58,-,-,-,-,-
728,29.12,-1190647,-1697.0738326701303,58,-,-,-,-,-
729,29.16,-1192939,-1222.222721392944,58,-,-,-,-,-
730,29.2,-1198456,-395.94881131455395,58,-,-,-,-,-
731,29.24,-1202374,370.0317876845711,58,-,-,-,-,-
732,29.28,-1201102,825.453802872109,58,-,-,-,-,-
733,29.32,-1202227,1333.8045363894971,58,-,-,-,-,-
734,29.36,-1204551,2000.9913676173528,58,-,-,-,-,-
735,29.4,-1207180,2674.61249781058,58,-,-,-,-,-
736,29.44,-1209739,2878.8745274422827,58,-,-,-,-,-
737,29.48,-1212206,2141.90044585555,58,-,-,-,-,-
738,29.52,-1213479,517.877456038173,58,-,-,-,-,-
739,29.56,-1213895,-1190.5662186277432,58,-,-,-,-,-
740,29.6,-1214408,-2094.9958162387406,58,-,-,-,-,-
741,29.64,-1214857,-2011.3822282559088,58,-,-,-,-,-
742,29.68,-1213359,-1511.1336596258311,58,-,-,-,-,-
743,29.72,-1203565,-1415.9604784045987,58,-,-,-,-,-
744,29.76,-1190946,-1726.6040297309337,58,-,-,-,-,-
745,29.8,-1189610,-1718.488617793144,58,-,-,-,-,-
746,29.84,-1195981,-1199.714916402862,58,-,-,-,-,-
747,29.88,-1200776,-435.17460354908417,58,-,-,-,-,-
748,29.92,-1201963,315.0470065054051,58,-,-,-,-,-
749,29.96,-1201377,913.906301774442,58,-,-,-,-,-
750,30.0,-1205340,1535.2529930475912,58,57.25,-,-,-,-
751,30.04,-1209955,2176.9490648652563,58,-,-,-,-,-
752,30.08,-1211911,2754.3803755138106,58,-,-,-,-,-
753,30.12,-1212966,2965.883548547513,58,-,-,-,-,-
754,30.16,-1214003,2276.3391766517457,58,-,-,-,-,-
755,30.2,-1214145,586.8601172319744,58,-,-,-,-,-
756,30.24,-1214519,-1259.8050260934542,58,-,-,-,-,-
757,30.28,-1211207,-2362.2555241566783,58,-,-,-,-,-
758,30.32,-1198781,-2663.169276049488,58,-,-,-,-,-
759,30.36,-1191328,-2343.2041817775644,58,-,-,-,-,-
760,30.4,-1189569,-1981.0617374071626,58,-,-,-,-,-
761,30.44,-1193908,-1532.1185506454044,58,-,-,-,-,-
762,30.48,-1198988,-842.6712574702592,58,-,-,-,-,-
763,30.52,-1201775,27.552283422896835,58,-,-,-,-,-
764,30.56,-1201373,798.2400640022852,58,-,-,-,-,-
765,30.6,-1202673,1482.7262799099453,58,-,-,-,-,-
766,30.64,-1204320,2119.5934645170364,58,-,-,-,-,-
767,30.68,-1207594,2732.3777344951895,58,-,-,-,-,-
768,30.72,-1210036,2859.114861592815,58,-,-,-,-,-
769,30.76,-1211784,2049.7738000592203,58,-,-,-,-,-
770,30.8,-1213329,419.8641854467842,58,-,-,-,-,-
771,30.84,-1213741,-1257.567918689002,58,-,-,-,-,-
772,30.88,-1214800,-2080.8708373409845,58,-,-,-,-,-
773,30.92,-1213979,-1981.160366653814,58,-,-,-,-,-
774,30.96,-1211851,-1486.850312381087,58,-,-,-,-,-
775,31.0,-1201508,-1425.1132845139582,58,-,-,-,-,-
776,31.04,-1190422,-1688.6364590910962,58,-,-,-,-,-
777,31.08,-1190149,-1619.7915545891847,58,-,-,-,-,-
778,31.12,-1195396,-1105.4559569475646,58,-,-,-,-,-
779,31.16,-1200404,-326.54183887804993,58,-,-,-,-,-
780,31.2,-1201858,409.0334797226533,58,-,-,-,-,-
781,31.24,-1201596,993.2213144333064,58,-,-,-,-,-
782,31.28,-1205944,1636.6120325560105,58,-,-,-,-,-
783,31.32,-1207814,2216.4739655793574,58,-,-,-,-,-
784,31.36,-1210730,2790.3824514863836,58,-,-,-,-,-
785,31.4,-1211505,2867.0014048622807,58,-,-,-,-,-
786,31.44,-1212594,2049.663745499201,58,-,-,-,-,-
787,31.48,-1213217,364.34381502188603,58,-,-,-,-,-
788,31.52,-1214133,-1354.9210174955158,58,-,-,-,-,-
789,31.56,-1213696,-2252.571991478964,58,-,-,-,-,-
790,31.6,-1211983,-2180.705217876153,58,-,-,-,-,-
791,31.64,-1198865,-2063.478122508166,58,-,-,-,-,-
792,31.68,-1192000,-1881.8790363747448,58,-,-,-,-,-
793,31.72,-1189953,-1678.4256706396845,58,-,-,-,-,-
794,31.76,-1194238,-1129.630097497884,58,-,-,-,-,-
795,31.8,-1200148,-314.3091534067926,58,-,-,-,-,-
796,31.84,-1203116,437.0444617964358,58,-,-,-,-,-
797,31.88,-1200852,892.6145476376687,58,-,-,-,-,-
798,31.92,-1202235,1389.8668241001888,58,-,-,-,-,-
799,31.96,-1205437,2014.0164096436083,58,-,-,-,-,-
800,32.0,-1208207,2622.8713655756574,58,-,-,-,-,-
801,32.04,-1209912,2762.9578443312275,58,-,-,-,-,-
802,32.08,-1212326,2010.8675687639325,58,-,-,-,-,-
803,32.12,-1213312,382.21715958969116,58,-,-,-,-,-
804,32.16,-1213626,-1292.8428976216767,58,-,-,-,-,-
805,32.2,-1214300,-2105.572554548665,58,-,-,-,-,-
806,32.24,-1215210,-1897.1917458940222,58,-,-,-,-,-
807,32.28,-1213044,-1369.0941980319167,58,-,-,-,-,-
808,32.32,-1199232,-1456.6714588348295,58,-,-,-,-,-
809,32.36,-1190453,-1721.8002787304304,58,-,-,-,-,-
810,32.4,-1190848,-1653.665207260039,58,-,-,-,-,-
811,32.44,-1196028,-1092.3779302585465,58,-,-,-,-,-
812,32.48,-1202094,-231.80197770745508,58,-,-,-,-,-
813,32.52,-1201444,426.2960575626503,58,-,-,-,-,-
814,32.56,-1202377,992.1020254609675,58,-,-,-,-,-
815,32.6,-1206094,1562.084908000962,58,-,-,-,-,-
816,32.64,-1210091,2213.151100444271,58,-,-,-,-,-
817,32.68,-1211182,2789.7206797798026,58,-,-,-,-,-
818,32.72,-1213078,2930.885123674565,58,-,-,-,-,-
819,32.76,-1213638,2013.5161413764831,58,-,-,-,-,-
820,32.8,-1215903,256.7842182258828,58,-,-,-,-,-
821,32.84,-1214778,-1545.342738359731,58,-,-,-,-,-
822,32.88,-1214675,-2323.706319780435,58,-,-,-,-,-
823,32.92,-1209891,-2245.1936363759187,58,-,-,-,-,-
824,32.96,-1197539,-2101.3574064400364,58,-,-,-,-,-
825,33.0,-1190919,-1971.151968193586,57,58.0,-,-,-,-
826,33.04,-1192177,-1676.1120577831016,57,-,-,-,-,-
827,33.08,-1194871,-1116.8059644714401,57,-,-,-,-,-
828,33.12,-1200401,-239.47588247621934,57,-,-,-,-,-
829,33.16,-1203595,560.8804686605099,57,-,-,-,-,-
830,33.2,-1201499,1068.377792271408,57,-,-,-,-,-
831,33.24,-1204210,1692.0596165779862,57,-,-,-,-,-
832,33.28,-1209052,2420.3393603953227,57,-,-,-,-,-
833,33.32,-1211168,2910.0173743268642,57,-,-,-,-,-
834,33.36,-1212537,2771.2312215872253,57,-,-,-,-,-
835,33.4,-1213630,1690.1925665968902,57,-,-,-,-,-
836,33.44,-1213864,-64.40250374594643,57,-,-,-,-,-
837,33.48,-1214663,-1598.45495565615,57,-,-,-,-,-
838,33.52,-1210923,-2370.185950244173,57,-,-,-,-,-
839,33.56,-1200101,-2475.218635035677,57,-,-,-,-,-
840,33.6,-1190302,-2223.486107355089,57,-,-,-,-,-
841,33.64,-1191205,-1788.219456038334,57,-,-,-,-,-
842,33.68,-1195241,-1395.1599285698833,57,-,-,-,-,-
843,33.72,-1200176,-809.601387928185,57,-,-,-,-,-
844,33.76,-1203322,-16.091659426369915,57,-,-,-,-,-
845,33.8,-1200643,656.9590451256727,57,-,-,-,-,-
846,33.84,-1208549,1569.954487256472,57,-,-,-,-,-
847,33.88,-1211144,2246.633146662414,57,-,-,-,-,-
848,33.92,-1212968,2797.6747675869738,57,-,-,-,-,-
849,33.96,-1213532,2829.1174038713198,57,-,-,-,-,-
850,34.0,-1213795,1920.2171044697175,57,-,-,-,-,-
851,34.04,-1214429,214.58286997967727,57,-,-,-,-,-
852,34.08,-1215486,-1442.1737904906604,57,-,-,-,-,-
853,34.12,-1213154,-2330.3150186149787,57,-,-,-,-,-
854,34.16,-1201063,-2582.4593827165754,57,-,-,-,-,-
855,34.2,-1191827,-2368.619261066264,57,-,-,-,-,-
856,34.24,-1197081,-1769.0767336855051,57,-,-,-,-,-
857,34.28,-1201347,-1213.0270844566435,57,-,-,-,-,-
858,34.32,-1203302,-518.8738599333051,57,-,-,-,-,-
859,34.36,-1201417,181.87788709079518,57,-,-,-,-,-
